Date/Time;Open;High;Low;Close;Range (high - low)
30/10/2008;939.38;963.23;928.5;954.09;34.73
31/10/2008;953.11;984.38;944.59;968.75;39.79
03/11/2008;968.67;975.57;958.82;966.3;16.75
04/11/2008;971.31;1007.51;971.31;1005.75;36.20
05/11/2008;1001.84;1001.84;949.86;952.77;51.98
06/11/2008;952.4;952.4;899.73;904.88;52.67
07/11/2008;907.44;931.46;906.9;930.99;24.56
10/11/2008;936.75;951.95;907.47;919.21;44.48
11/11/2008;917.15;917.15;884.9;898.95;32.25
12/11/2008;893.39;893.39;850.48;852.3;42.91
13/11/2008;853.13;913.01;818.69;911.29;94.32
14/11/2008;904.36;916.88;869.88;873.29;47
17/11/2008;873.23;882.29;848.98;850.75;33.31
18/11/2008;852.34;865.9;826.84;859.12;39.06
19/11/2008;859.03;864.57;806.18;806.58;58.39
20/11/2008;805.87;820.52;747.78;752.44;72.74
21/11/2008;755.84;801.2;741.02;800.03;60.18
24/11/2008;801.2;865.6;801.2;851.81;64.4
25/11/2008;853.4;868.94;834.99;857.39;33.95
26/11/2008;852.9;887.68;841.37;887.68;46.31
28/11/2008;886.89;895.78;881.21;895.73;14.57
01/12/2008;888.61;888.61;815.69;816.21;72.92
02/12/2008;817.94;850.54;817.94;848.81;32.6
03/12/2008;843.6;873.12;827.6;870.74;45.52
04/12/2008;869.75;875.6;833.6;845.22;42
05/12/2008;844.43;879.42;818.41;876.07;61.01
08/12/2008;882.71;918.57;882.71;909.7;35.86
09/12/2008;906.48;916.26;885.38;888.67;30.88
10/12/2008;892.17;908.27;885.45;899.24;22.82
11/12/2008;898.35;904.63;868.73;873.59;35.9
12/12/2008;871.79;883.24;851.35;879.73;31.89
15/12/2008;881.07;884.63;857.72;868.57;26.91
16/12/2008;871.53;914.66;871.53;913.18;43.13
17/12/2008;908.16;918.85;895.94;904.42;22.91
18/12/2008;905.98;911.02;877.44;885.28;33.58
19/12/2008;886.96;905.47;883.02;887.88;22.45
22/12/2008;887.2;887.37;857.09;871.63;30.28
23/12/2008;874.31;880.44;860.1;863.16;20.34
24/12/2008;863.87;869.79;861.44;868.15;8.35
26/12/2008;869.51;873.74;866.52;872.8;7.22
29/12/2008;872.37;873.7;857.07;869.42;16.63
30/12/2008;870.58;891.12;870.58;890.64;20.54
31/12/2008;890.59;910.32;889.67;903.25;20.65
02/01/2009;902.99;934.73;899.35;931.8;35.38
05/01/2009;929.17;936.63;919.53;927.45;17.1
06/01/2009;931.17;943.85;927.28;934.7;16.57
07/01/2009;927.45;927.45;902.37;906.65;25.08
08/01/2009;905.73;910;896.81;909.73;13.19
09/01/2009;909.91;911.93;888.31;890.35;23.62
12/01/2009;890.4;890.4;864.32;870.26;26.08
13/01/2009;869.79;877.02;862.02;871.79;15
14/01/2009;867.28;867.28;836.93;842.62;30.35
15/01/2009;841.99;851.59;817.04;843.74;34.55
16/01/2009;844.45;858.13;830.66;850.12;27.47
20/01/2009;849.64;849.64;804.47;805.22;45.17
21/01/2009;806.77;841.72;804.3;840.24;37.42
22/01/2009;839.74;839.74;811.29;827.5;28.45
23/01/2009;822.16;838.61;806.07;831.95;32.54
26/01/2009;832.5;852.53;827.69;836.57;24.84
27/01/2009;837.3;850.45;835.4;845.71;15.05
28/01/2009;845.73;877.86;845.73;874.09;32.13
29/01/2009;868.89;868.89;844.15;845.14;24.74
30/01/2009;845.69;851.66;821.67;825.88;29.99
02/02/2009;823.09;830.78;812.87;825.44;17.91
03/02/2009;825.69;842.6;821.98;838.51;20.62
04/02/2009;837.77;851.85;829.18;832.23;22.67
05/02/2009;831.75;850.55;819.91;845.85;30.64
06/02/2009;846.09;870.75;845.42;868.6;25.33
09/02/2009;868.24;875.01;861.65;869.89;13.36
10/02/2009;866.87;868.05;822.99;827.16;45.06
11/02/2009;827.41;838.22;822.3;833.74;15.92
12/02/2009;829.91;835.48;808.06;835.19;27.42
13/02/2009;833.95;839.43;825.21;826.84;14.22
17/02/2009;818.61;818.61;789.17;789.17;29.44
18/02/2009;791.06;796.17;780.43;788.42;15.74
19/02/2009;787.91;797.58;777.03;778.94;20.55
20/02/2009;775.87;778.69;754.25;770.05;24.44
23/02/2009;773.25;777.85;742.37;743.33;35.48
24/02/2009;744.69;775.49;744.69;773.14;30.8
25/02/2009;770.64;780.12;752.89;764.9;27.23
26/02/2009;765.76;779.42;751.75;752.83;27.67
27/02/2009;749.93;751.27;734.52;735.09;16.75
02/03/2009;729.57;729.57;699.7;700.82;29.87
03/03/2009;704.44;711.67;692.3;696.33;19.37
04/03/2009;698.6;724.12;698.6;712.87;25.52
05/03/2009;708.27;708.27;677.93;682.55;30.34
06/03/2009;684.04;699.09;666.79;683.38;32.3
09/03/2009;680.76;695.27;672.88;676.53;22.39
10/03/2009;679.28;719.6;679.28;719.6;40.32
11/03/2009;719.59;731.92;713.85;721.36;18.07
12/03/2009;720.89;752.63;714.76;750.74;37.87
13/03/2009;751.97;758.29;742.46;756.55;15.83
16/03/2009;758.84;774.53;753.37;753.89;21.16
17/03/2009;753.88;778.12;749.93;778.12;28.19
18/03/2009;776.01;803.04;765.64;794.35;37.4
19/03/2009;797.92;803.24;781.82;784.04;21.42
20/03/2009;784.58;788.91;766.2;768.54;22.71
23/03/2009;772.31;823.37;772.31;822.92;51.06
24/03/2009;820.6;823.65;805.48;806.25;18.17
25/03/2009;806.81;826.78;791.37;813.88;35.41
26/03/2009;814.06;832.98;814.06;832.86;18.92
27/03/2009;828.68;828.68;813.43;815.94;15.25
30/03/2009;809.07;809.07;779.81;787.53;29.26
31/03/2009;790.88;810.48;790.88;797.87;19.6
01/04/2009;793.59;813.62;783.32;811.08;30.3
02/04/2009;814.53;845.61;814.53;834.38;31.08
03/04/2009;835.13;842.5;826.7;842.5;15.8
06/04/2009;839.75;839.75;822.79;835.48;16.96
07/04/2009;834.12;834.12;814.53;815.55;19.59
08/04/2009;816.76;828.42;814.84;825.16;13.58
09/04/2009;829.29;856.91;829.29;856.56;27.62
13/04/2009;855.33;864.31;845.35;858.73;18.96
14/04/2009;856.88;856.88;840.25;841.5;16.63
15/04/2009;839.44;852.93;835.58;852.06;17.35
16/04/2009;854.54;870.35;847.04;865.3;23.31
17/04/2009;865.18;875.63;860.87;869.6;14.76
20/04/2009;868.27;868.27;832.39;832.39;35.88
21/04/2009;831.25;850.09;826.83;850.08;23.26
22/04/2009;847.26;861.78;840.57;843.55;21.21
23/04/2009;844.62;852.87;835.45;851.92;17.42
24/04/2009;853.91;871.8;853.91;866.23;17.89
27/04/2009;862.82;868.83;854.65;857.51;14.18
28/04/2009;854.48;864.48;847.12;855.16;17.36
29/04/2009;856.85;882.06;856.85;873.64;25.21
30/04/2009;876.59;888.7;868.51;872.81;20.19
01/05/2009;872.74;880.48;866.1;877.52;14.38
04/05/2009;879.21;907.85;879.21;907.24;28.64
05/05/2009;906.1;907.7;897.34;903.8;10.36
06/05/2009;903.95;920.28;903.95;919.53;16.33
07/05/2009;919.58;929.58;901.36;907.39;28.22
08/05/2009;909.03;930.17;909.03;929.23;21.14
11/05/2009;922.99;922.99;908.68;909.24;14.31
12/05/2009;910.52;915.57;896.46;908.35;19.11
13/05/2009;905.4;905.4;882.8;883.92;22.6
14/05/2009;884.24;898.36;882.52;893.07;15.84
15/05/2009;892.76;896.97;878.94;882.88;18.03
18/05/2009;886.07;910;886.07;909.71;23.93
19/05/2009;909.67;916.39;905.22;908.13;11.17
20/05/2009;908.62;924.6;901.37;903.47;23.23
21/05/2009;900.42;900.42;879.61;888.33;20.81
22/05/2009;888.68;896.65;883.75;887;12.9
26/05/2009;887;911.76;881.46;910.33;30.3
27/05/2009;909.95;913.84;891.87;893.06;21.97
28/05/2009;892.96;909.45;887.6;906.83;21.85
29/05/2009;907.02;920.02;903.56;919.14;16.46
01/06/2009;923.26;947.77;923.26;942.87;24.51
02/06/2009;942.87;949.38;938.46;944.74;10.92
03/06/2009;942.51;942.51;923.85;931.76;18.66
04/06/2009;932.49;942.47;929.32;942.46;13.15
05/06/2009;945.67;951.69;934.13;940.09;17.56
08/06/2009;938.12;946.33;926.44;939.14;19.89
09/06/2009;940.35;946.92;936.15;942.43;10.77
10/06/2009;942.73;949.77;927.97;939.15;21.8
11/06/2009;939.04;956.23;939.04;944.89;17.19
12/06/2009;943.44;946.3;935.66;946.21;10.64
15/06/2009;942.45;942.45;919.65;923.72;22.8
16/06/2009;925.6;928;911.6;911.97;16.4
17/06/2009;911.89;918.44;903.78;910.71;14.66
18/06/2009;910.86;921.93;907.94;918.37;13.99
19/06/2009;919.96;927.09;915.8;921.23;11.29
22/06/2009;918.13;918.13;893.04;893.04;25.09
23/06/2009;893.46;898.69;888.86;895.1;9.83
24/06/2009;896.31;910.85;896.31;900.94;14.54
25/06/2009;899.45;921.42;896.27;920.26;25.15
26/06/2009;918.84;922;913.03;918.9;8.97
29/06/2009;919.86;927.99;916.18;927.23;11.81
30/06/2009;927.15;930.01;912.86;919.32;17.15
01/07/2009;920.82;931.92;920.82;923.33;11.1
02/07/2009;921.24;921.24;896.42;896.42;24.82
06/07/2009;894.27;898.72;886.36;898.72;12.36
07/07/2009;898.6;898.6;879.93;881.03;18.67
08/07/2009;881.9;886.8;869.32;879.56;17.48
09/07/2009;881.28;887.86;878.45;882.68;9.41
10/07/2009;880.03;883.57;872.81;879.13;10.76
13/07/2009;879.57;901.05;875.32;901.05;25.73
14/07/2009;900.77;905.84;896.5;905.84;9.34
15/07/2009;910.15;933.95;910.15;932.68;23.8
16/07/2009;930.17;943.96;927.45;940.74;16.51
17/07/2009;940.56;941.89;934.65;940.38;7.24
20/07/2009;942.07;951.62;940.99;951.13;10.63
21/07/2009;951.97;956.53;943.22;954.58;13.31
22/07/2009;953.4;959.83;947.75;954.07;12.08
23/07/2009;954.07;979.42;953.27;976.29;26.15
24/07/2009;972.16;979.79;965.95;979.26;13.84
27/07/2009;978.63;982.49;972.29;982.18;10.2
28/07/2009;981.48;982.35;969.35;979.62;13
29/07/2009;977.66;977.76;968.65;975.15;9.11
30/07/2009;976.01;996.68;976.01;986.75;20.67
31/07/2009;986.8;993.18;982.85;987.48;10.33
03/08/2009;990.22;1003.61;990.22;1002.63;13.39
04/08/2009;1001.41;1007.12;996.68;1005.65;10.44
05/08/2009;1005.41;1006.64;994.31;1002.72;12.33
06/08/2009;1004.06;1008;992.49;997.08;15.51
07/08/2009;999.83;1018;999.83;1010.48;18.17
10/08/2009;1008.89;1010.12;1000.99;1007.10;9.13
11/08/2009;1005.77;1005.77;992.4;994.35;13.37
12/08/2009;994;1012.78;993.36;1005.81;19.42
13/08/2009;1005.86;1013.14;1000.82;1012.73;12.32
14/08/2009;1012.23;1012.60;994.6;1004.09;18.00
17/08/2009;998.18;998.18;978.51;979.73;19.67
18/08/2009;980.62;991.2;980.62;989.67;10.58
19/08/2009;986.88;999.61;980.62;996.46;18.99
20/08/2009;996.41;1008.92;996.39;1007.37;12.53
21/08/2009;1009.06;1027.59;1009.06;1026.13;18.53
24/08/2009;1026.59;1035.82;1022.48;1025.57;13.34
25/08/2009;1026.63;1037.75;1026.21;1028;12
26/08/2009;1027.35;1032.47;1021.57;1028.12;10.90
27/08/2009;1027.81;1033.33;1016.20;1030.98;17.13
28/08/2009;1031.62;1039.47;1023.13;1028.93;16.34
31/08/2009;1025.21;1025.21;1014.62;1020.62;10.59
01/09/2009;1019.52;1028.45;996.28;998.04;32.17
02/09/2009;996.07;1000.34;991.97;994.75;8.37
03/09/2009;996.12;1003.43;992.25;1003.24;11.18
04/09/2009;1003.84;1016.48;1001.65;1016.40;14.83
08/09/2009;1018.67;1026.07;1018.67;1025.39;7.40
09/09/2009;1025.36;1036.34;1023.97;1033.37;12.37
10/09/2009;1032.99;1044.14;1028.04;1044.14;16.10
11/09/2009;1043.92;1048.18;1038.40;1042.73;9.78
14/09/2009;1040.15;1049.74;1035;1049.34;14.74
15/09/2009;1049.03;1056.04;1043.42;1052.63;12.62
16/09/2009;1053.99;1068.76;1052.87;1068.76;15.89
17/09/2009;1067.87;1074.77;1061.20;1065.49;13.57
18/09/2009;1066.60;1071.52;1064.27;1068.30;7.25
21/09/2009;1067.14;1067.28;1057.46;1064.66;9.82
22/09/2009;1066.35;1073.81;1066.35;1071.66;7.46
23/09/2009;1072.69;1080.15;1060.39;1060.87;19.76
24/09/2009;1062.56;1066.29;1045.85;1050.78;20.44
25/09/2009;1049.48;1053.47;1041.17;1044.38;12.30
28/09/2009;1045.38;1065.13;1045.38;1062.98;19.75
29/09/2009;1063.69;1069.62;1057.83;1060.61;11.79
30/09/2009;1061.02;1063.40;1046.47;1057.08;16.93
01/10/2009;1054.91;1054.91;1029.45;1029.85;25.46
02/10/2009;1029.71;1030.60;1019.95;1025.21;10.65
05/10/2009;1026.87;1042.58;1025.92;1040.46;16.66
06/10/2009;1042.02;1060.55;1042.02;1054.72;18.53
07/10/2009;1053.65;1058.02;1050.10;1057.58;7.92
08/10/2009;1060.03;1070.67;1060.03;1065.48;10.64
09/10/2009;1065.28;1071.51;1063;1071.49;8.51
12/10/2009;1071.63;1079.46;1071.63;1076.19;7.83
13/10/2009;1074.96;1075.30;1066.71;1073.19;8.59
14/10/2009;1078.68;1093.17;1078.68;1092.02;14.49
15/10/2009;1090.36;1096.56;1086.41;1096.56;10.15
16/10/2009;1094.67;1094.67;1081.53;1087.68;13.14
19/10/2009;1088.22;1100.17;1086.48;1097.91;13.69
20/10/2009;1098.64;1098.64;1086.16;1091.06;12.48
21/10/2009;1090.36;1101.36;1080.77;1081.40;20.59
22/10/2009;1080.96;1095.21;1074.31;1092.91;20.90
23/10/2009;1095.62;1095.83;1075.49;1079.60;20.34
26/10/2009;1080.36;1091.75;1065.23;1066.95;26.52
27/10/2009;1067.54;1072.48;1060.62;1063.41;11.86
28/10/2009;1061.51;1063.26;1042.19;1042.63;21.07
29/10/2009;1043.69;1066.83;1043.69;1066.11;23.14
30/10/2009;1065.41;1065.41;1033.38;1036.19;32.03
02/11/2009;1036.18;1052.18;1029.38;1042.88;22.80
03/11/2009;1040.92;1046.36;1033.94;1045.41;12.42
04/11/2009;1047.14;1061;1045.15;1046.50;15.85
05/11/2009;1047.30;1066.65;1047.30;1066.63;19.35
06/11/2009;1064.95;1071.48;1059.32;1069.30;12.16
09/11/2009;1072.31;1093.19;1072.31;1093.08;20.88
10/11/2009;1091.86;1096.42;1087.40;1093.01;9.02
11/11/2009;1096.04;1105.37;1093.81;1098.51;11.56
12/11/2009;1098.31;1101.97;1084.90;1087.24;17.07
13/11/2009;1087.59;1097.79;1085.33;1093.48;12.46
16/11/2009;1094.13;1113.69;1094.13;1109.30;19.56
17/11/2009;1109.22;1110.52;1102.19;1110.32;8.33
18/11/2009;1109.44;1111.10;1102.70;1109.80;8.40
19/11/2009;1106.44;1106.44;1088.40;1094.90;18.04
20/11/2009;1094.66;1094.66;1086.81;1091.38;7.85
23/11/2009;1094.86;1112.38;1094.86;1106.24;17.52
24/11/2009;1105.83;1107.56;1097.63;1105.65;9.93
25/11/2009;1106.49;1111.18;1104.75;1110.63;6.43
27/11/2009;1105.47;1105.47;1083.74;1091.49;21.73
30/11/2009;1091.07;1097.24;1086.25;1095.63;10.99
01/12/2009;1098.89;1112.28;1098.89;1108.86;13.39
02/12/2009;1109.03;1115.58;1105.29;1109.24;10.29
03/12/2009;1110.59;1117.28;1098.74;1099.92;18.54
04/12/2009;1100.43;1119.13;1096.52;1105.98;22.61
07/12/2009;1105.52;1110.72;1100.83;1103.25;9.89
08/12/2009;1103.04;1103.04;1088.61;1091.94;14.43
09/12/2009;1091.07;1097.04;1085.89;1095.95;11.15
10/12/2009;1098.69;1106.25;1098.69;1102.35;7.56
11/12/2009;1103.96;1108.50;1101.34;1106.41;7.16
14/12/2009;1107.84;1114.76;1107.84;1114.11;6.92
15/12/2009;1114.11;1114.11;1105.35;1107.93;8.76
16/12/2009;1108.61;1116.21;1107.96;1109.18;8.25
17/12/2009;1106.36;1106.36;1095.88;1096.08;10.48
18/12/2009;1097.86;1103.74;1093.88;1102.47;9.86
21/12/2009;1105.31;1117.68;1105.31;1114.05;12.37
22/12/2009;1114.51;1120.27;1114.51;1118.02;5.76
23/12/2009;1118.84;1121.58;1116;1120.59;5.58
24/12/2009;1121.08;1126.48;1121.08;1126.48;5.40
28/12/2009;1127.53;1130.38;1123.51;1127.78;6.87
29/12/2009;1128.55;1130.38;1126.08;1126.20;4.30
30/12/2009;1125.53;1126.42;1121.94;1126.42;4.48
31/12/2009;1126.60;1127.64;1114.81;1115.10;12.83
04/01/2010;1116.56;1133.87;1116.56;1132.99;17.31
05/01/2010;1132.66;1136.63;1129.66;1136.52;6.97
06/01/2010;1135.71;1139.19;1133.95;1137.14;5.24
07/01/2010;1136.27;1142.46;1131.32;1141.69;11.14
08/01/2010;1140.52;1145.39;1136.22;1144.98;9.17
11/01/2010;1145.96;1149.74;1142.02;1146.98;7.72
12/01/2010;1143.81;1143.81;1131.77;1136.22;12.04
13/01/2010;1137.31;1148.40;1133.18;1145.68;15.22
14/01/2010;1145.68;1150.41;1143.80;1148.46;6.61
15/01/2010;1147.72;1147.77;1131.39;1136.03;16.38
19/01/2010;1136.03;1150.45;1135.77;1150.23;14.68
20/01/2010;1147.95;1147.95;1129.25;1138.04;18.70
21/01/2010;1138.68;1141.58;1114.84;1116.48;26.74
22/01/2010;1115.49;1115.49;1090.18;1091.76;25.31
25/01/2010;1092.40;1102.97;1092.40;1096.78;10.57
26/01/2010;1095.80;1103.69;1089.86;1092.17;13.83
27/01/2010;1091.94;1099.51;1083.11;1097.50;16.40
28/01/2010;1096.93;1100.22;1078.46;1084.53;21.76
29/01/2010;1087.61;1096.45;1071.59;1073.87;24.86
01/02/2010;1073.89;1089.38;1073.89;1089.19;15.49
02/02/2010;1090.05;1104.73;1087.96;1103.32;16.77
03/02/2010;1100.67;1102.72;1093.97;1097.28;8.75
04/02/2010;1097.25;1097.25;1062.78;1063.11;34.47
05/02/2010;1064.12;1067.13;1044.50;1066.19;22.63
08/02/2010;1065.51;1071.20;1056.51;1056.74;14.69
09/02/2010;1060.06;1079.28;1060.06;1070.52;19.22
10/02/2010;1069.68;1073.67;1059.34;1068.13;14.33
11/02/2010;1067.10;1080.04;1060.59;1078.47;19.45
12/02/2010;1075.95;1077.81;1062.97;1075.51;14.84
16/02/2010;1079.13;1095.67;1079.13;1094.87;16.54
17/02/2010;1096.14;1101.03;1094.72;1099.51;6.31
18/02/2010;1099.03;1108.24;1097.48;1106.75;10.76
19/02/2010;1105.49;1112.42;1100.80;1109.17;11.62
22/02/2010;1110;1112.29;1105.38;1108.01;6.91
23/02/2010;1107.49;1108.58;1092.18;1094.60;16.40
24/02/2010;1095.89;1106.42;1095.50;1105.24;10.92
25/02/2010;1101.24;1103.50;1086.02;1102.94;17.48
26/02/2010;1103.10;1107.24;1097.56;1104.49;9.68
01/03/2010;1105.36;1116.11;1105.36;1115.71;10.75
02/03/2010;1117.01;1123.46;1116.51;1118.31;6.95
03/03/2010;1119.36;1125.64;1116.58;1118.79;9.06
04/03/2010;1119.12;1123.73;1116.66;1122.97;7.07
05/03/2010;1125.12;1139.38;1125.12;1138.70;14.26
08/03/2010;1138.40;1141.05;1136.77;1138.50;4.28
09/03/2010;1137.56;1145.37;1134.90;1140.45;10.47
10/03/2010;1140.22;1148.26;1140.09;1145.61;8.17
11/03/2010;1143.96;1150.24;1138.99;1150.24;11.25
12/03/2010;1151.71;1153.41;1146.97;1149.99;6.44
15/03/2010;1148.53;1150.98;1141.45;1150.51;9.53
16/03/2010;1150.83;1160.28;1150.35;1159.46;9.93
17/03/2010;1159.94;1169.84;1159.94;1166.21;9.90
18/03/2010;1166.13;1167.77;1161.16;1165.83;6.61
19/03/2010;1166.68;1169.20;1155.33;1159.90;13.87
22/03/2010;1157.25;1167.82;1152.88;1165.81;14.94
23/03/2010;1166.47;1174.72;1163.83;1174.17;10.89
24/03/2010;1172.70;1173.04;1166.01;1167.72;7.03
25/03/2010;1170.03;1180.69;1165.09;1165.73;15.60
26/03/2010;1167.58;1173.93;1161.48;1166.59;12.45
29/03/2010;1167.71;1174.85;1167.71;1173.22;7.14
30/03/2010;1173.75;1177.83;1168.92;1173.27;8.91
31/03/2010;1171.75;1174.56;1165.77;1169.43;8.79
01/04/2010;1171.23;1181.43;1170.69;1178.10;10.74
05/04/2010;1178.71;1187.73;1178.71;1187.44;9.02
06/04/2010;1186.01;1191.80;1182.77;1189.44;9.03
07/04/2010;1188.23;1189.60;1177.25;1182.45;12.35
08/04/2010;1181.75;1188.55;1175.12;1186.44;13.43
09/04/2010;1187.47;1194.66;1187.15;1194.37;7.51
12/04/2010;1194.94;1199.20;1194.71;1196.48;4.49
13/04/2010;1195.94;1199.04;1188.82;1197.30;10.22
14/04/2010;1198.69;1210.65;1198.69;1210.65;11.96
15/04/2010;1210.77;1213.92;1208.50;1211.67;5.42
16/04/2010;1210.17;1210.17;1186.77;1192.13;23.40
19/04/2010;1192.06;1197.87;1183.68;1197.52;14.19
20/04/2010;1199.04;1208.58;1199.04;1207.17;9.54
21/04/2010;1207.16;1210.99;1198.85;1205.94;12.14
22/04/2010;1202.52;1210.27;1190.19;1208.67;20.08
23/04/2010;1207.87;1217.28;1205.10;1217.28;12.18
26/04/2010;1217.07;1219.80;1211.07;1212.05;8.73
27/04/2010;1209.92;1211.38;1181.62;1183.71;29.76
28/04/2010;1184.59;1195.05;1181.81;1191.36;13.24
29/04/2010;1193.30;1209.36;1193.30;1206.78;16.06
30/04/2010;1206.77;1207.99;1186.32;1186.69;21.67
03/05/2010;1188.58;1205.13;1188.58;1202.26;16.55
04/05/2010;1197.50;1197.50;1168.12;1173.60;29.38
05/05/2010;1169.24;1175.95;1158.15;1165.87;17.80
06/05/2010;1164.38;1167.58;1065.79;1128.15;101.79
07/05/2010;1127.04;1135.13;1094.15;1110.88;40.98
10/05/2010;1122.27;1163.85;1122.27;1159.73;41.58
11/05/2010;1156.39;1170.48;1147.71;1155.79;22.77
12/05/2010;1155.43;1172.87;1155.43;1171.67;17.44
13/05/2010;1170.04;1173.57;1156.14;1157.44;17.43
14/05/2010;1157.19;1157.19;1126.14;1135.68;31.05
17/05/2010;1136.52;1141.88;1114.96;1136.94;26.92
18/05/2010;1138.78;1148.66;1117.20;1120.80;31.46
19/05/2010;1119.57;1124.27;1100.66;1115.05;23.61
20/05/2010;1107.34;1107.34;1071.58;1071.59;35.76
21/05/2010;1067.26;1090.16;1055.90;1087.69;34.26
24/05/2010;1084.78;1089.95;1072.70;1073.65;17.25
25/05/2010;1067.42;1074.75;1040.78;1074.03;33.97
26/05/2010;1075.51;1090.75;1065.59;1067.95;25.16
27/05/2010;1074.27;1103.52;1074.27;1103.06;29.25
28/05/2010;1102.59;1102.59;1084.78;1089.41;17.81
01/06/2010;1087.30;1094.77;1069.89;1070.71;24.88
02/06/2010;1073.01;1098.56;1072.03;1098.38;26.53
03/06/2010;1098.82;1105.67;1091.81;1102.83;13.86
04/06/2010;1098.43;1098.43;1060.50;1064.88;37.93
07/06/2010;1065.84;1071.36;1049.86;1050.47;21.50
08/06/2010;1050.81;1063.15;1042.17;1062;21
09/06/2010;1062.75;1077.74;1052.25;1055.69;25.49
10/06/2010;1058.77;1087.85;1058.77;1086.84;29.08
11/06/2010;1082.65;1092.25;1077.12;1091.60;15.13
14/06/2010;1095;1105.91;1089.03;1089.63;16.88
15/06/2010;1091.21;1115.59;1091.21;1115.23;24.38
16/06/2010;1114.02;1118.74;1107.13;1114.61;11.61
17/06/2010;1115.98;1117.72;1105.87;1116.04;11.85
18/06/2010;1116.16;1121.01;1113.93;1117.51;7.08
21/06/2010;1122.79;1131.23;1108.24;1113.20;22.99
22/06/2010;1113.90;1118.50;1094.18;1095.31;24.32
23/06/2010;1095.57;1099.64;1085.31;1092.04;14.33
24/06/2010;1090.93;1090.93;1071.60;1073.69;19.33
25/06/2010;1075.10;1083.56;1067.89;1076.76;15.67
28/06/2010;1077.50;1082.60;1071.45;1074.57;11.15
29/06/2010;1071.10;1071.10;1035.18;1041.24;35.92
30/06/2010;1040.56;1048.08;1028.33;1030.71;19.75
01/07/2010;1031.10;1033.58;1010.91;1027.37;22.67
02/07/2010;1027.65;1032.95;1015.93;1022.58;17.02
06/07/2010;1028.09;1042.50;1018.35;1028.06;24.15
07/07/2010;1028.54;1060.89;1028.54;1060.27;32.35
08/07/2010;1062.92;1071.25;1058.24;1070.25;13.01
09/07/2010;1070.50;1078.16;1068.10;1077.96;10.06
12/07/2010;1077.23;1080.78;1070.45;1078.75;10.33
13/07/2010;1080.65;1099.46;1080.65;1095.34;18.81
14/07/2010;1095.61;1099.08;1087.68;1095.17;11.40
15/07/2010;1094.46;1098.66;1080.53;1096.48;18.13
16/07/2010;1093.85;1093.85;1063.32;1064.88;30.53
19/07/2010;1066.85;1074.70;1061.11;1071.25;13.59
20/07/2010;1064.53;1083.94;1056.88;1083.48;27.06
21/07/2010;1086.67;1088.96;1065.25;1069.59;23.71
22/07/2010;1072.14;1097.50;1072.14;1093.67;25.36
23/07/2010;1092.17;1103.73;1087.88;1102.66;15.85
26/07/2010;1102.89;1115.01;1101.30;1115.01;13.71
27/07/2010;1117.36;1120.95;1109.78;1113.84;11.17
28/07/2010;1112.84;1114.66;1103.11;1106.13;11.55
29/07/2010;1108.07;1115.90;1092.82;1101.53;23.08
30/07/2010;1098.44;1106.44;1088.01;1101.60;18.43
02/08/2010;1107.53;1127.30;1107.53;1125.86;19.77
03/08/2010;1125.34;1125.44;1116.76;1120.46;8.68
04/08/2010;1121.06;1128.75;1119.46;1127.24;9.29
05/08/2010;1125.78;1126.56;1118.81;1125.81;7.75
06/08/2010;1122.07;1123.06;1107.17;1121.64;15.89
09/08/2010;1122.80;1129.24;1120.91;1127.79;8.33
10/08/2010;1122.92;1127.16;1111.58;1121.06;15.58
11/08/2010;1116.89;1116.89;1088.55;1089.47;28.34
12/08/2010;1081.48;1086.72;1076.69;1083.61;10.03
13/08/2010;1082.22;1086.25;1079;1079.25;7.25
16/08/2010;1077.49;1082.62;1069.49;1079.38;13.13
17/08/2010;1081.16;1100.14;1081.16;1092.54;18.98
18/08/2010;1092.08;1099.77;1085.76;1094.16;14.01
19/08/2010;1092.44;1092.44;1070.66;1075.63;21.78
20/08/2010;1075.63;1075.63;1063.91;1071.69;11.72
23/08/2010;1073.36;1081.58;1067.08;1067.36;14.50
24/08/2010;1063.20;1063.20;1046.68;1051.87;16.52
25/08/2010;1048.98;1059.38;1039.83;1055.33;19.55
26/08/2010;1056.28;1061.45;1045.40;1047.22;16.05
27/08/2010;1049.27;1065.21;1039.70;1064.59;25.51
30/08/2010;1062.90;1064.40;1048.79;1048.92;15.61
31/08/2010;1046.88;1055.14;1040.88;1049.33;14.26
01/09/2010;1049.72;1081.30;1049.72;1080.29;31.58
02/09/2010;1080.66;1090.10;1080.39;1090.10;9.71
03/09/2010;1093.61;1105.10;1093.61;1104.51;11.49
07/09/2010;1102.60;1102.60;1091.15;1091.84;11.45
08/09/2010;1092.36;1103.26;1092.36;1098.87;10.90
09/09/2010;1101.15;1110.27;1101.15;1104.18;9.12
10/09/2010;1104.57;1110.88;1103.92;1109.55;6.96
13/09/2010;1113.38;1123.87;1113.38;1121.90;10.49
14/09/2010;1121.16;1127.36;1115.58;1121.10;11.78
15/09/2010;1119.43;1126.46;1114.63;1125.07;11.83
16/09/2010;1123.89;1125.44;1118.88;1124.66;6.56
17/09/2010;1126.39;1131.47;1122.43;1125.59;9.04
20/09/2010;1126.57;1144.86;1126.57;1142.71;18.29
21/09/2010;1142.82;1148.59;1136.22;1139.78;12.37
22/09/2010;1139.49;1144.38;1131.58;1134.28;12.80
